canonical_id,primary_identity,mathematical_maturity,external_evidence_maturity,final_disposition,reviewer_state,source_anchor_count,parent_count,child_count
IMPLICIT-868E3234B2BEC52B,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-86A7C71CB7609994,ALGORITHM_OR_WORKFLOW,M1,E0,KEEP_AS_ALGORITHM,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,1,0,0
IMPLICIT-86B2FA45171561E6,ALGORITHM_OR_WORKFLOW,M1,E0,KEEP_AS_ALGORITHM,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,1,0,0
IMPLICIT-86B63A96B42C9114,ALGORITHM_OR_WORKFLOW,M1,E0,KEEP_AS_ALGORITHM,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,1,0,0
IMPLICIT-86BA9D2EDC489653,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-86E72A6CF18DEB25,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-870436B527308D11,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-871CA1038A49A3A6,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-8725C345FC0FA5E6,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-874491DE93AA01D1,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-87466C8DDAD87C28,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-8756D33074CE4DB7,ALGORITHM_OR_WORKFLOW,M1,E0,KEEP_AS_ALGORITHM,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,1,0,0
IMPLICIT-875D29899F0DF0B9,ALGORITHM_OR_WORKFLOW,M1,E0,KEEP_AS_ALGORITHM,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,1,0,0
IMPLICIT-876170483E600399,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-876D24DD78E954F4,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-87784F70D65615F9,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-877C43D2D47CD2A3,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-878397D8B475A94C,ALGORITHM_OR_WORKFLOW,M2,E0,KEEP_AS_ALGORITHM,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,1,0,0
IMPLICIT-8790C4B8316F1E0C,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-8794F91F4C3EA2B7,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-8795F1395DD75A1E,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-87AC2BDB11797828,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-87B6BF243078207D,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-87D06B93E89C5189,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-87D3D8F898A44137,ALGORITHM_OR_WORKFLOW,M1,E0,KEEP_AS_ALGORITHM,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,1,0,0
IMPLICIT-87E19C0BBDBCE9FB,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-87E2C2E44B5D1E54,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-87FC08FCDB65AE2B,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-8806B3283D376931,ALGORITHM_OR_WORKFLOW,M1,E0,KEEP_AS_ALGORITHM,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,1,0,0
IMPLICIT-880749975903E96E,ALGORITHM_OR_WORKFLOW,M1,E0,KEEP_AS_ALGORITHM,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,1,0,0
IMPLICIT-8813FFCD1ED4C5EE,ALGORITHM_OR_WORKFLOW,M2,E0,KEEP_AS_ALGORITHM,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,1,0,0
IMPLICIT-881B474F1E4CEDC1,ALGORITHM_OR_WORKFLOW,M1,E0,KEEP_AS_ALGORITHM,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,1,0,0
IMPLICIT-881BD7264C35A77A,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-881DA7D1CE0BDCFD,ALGORITHM_OR_WORKFLOW,M1,E0,KEEP_AS_ALGORITHM,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,1,0,0
IMPLICIT-8830F62D77A342BE,ALGORITHM_OR_WORKFLOW,M2,E0,KEEP_AS_ALGORITHM,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,1,0,0
IMPLICIT-88428A3A58BD1572,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-884EFA095D113ACC,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-884F414124CA3B71,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-88661B1C061FDC61,ALGORITHM_OR_WORKFLOW,M1,E0,KEEP_AS_ALGORITHM,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,1,0,0
IMPLICIT-8868796DB27B5C0E,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-8876545CDCF54F82,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-88A4D2C9FB649679,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-88A83484ABD806B7,ALGORITHM_OR_WORKFLOW,M1,E0,KEEP_AS_ALGORITHM,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,1,0,0
IMPLICIT-88B53CE21F200F7C,ALGORITHM_OR_WORKFLOW,M2,E0,KEEP_AS_ALGORITHM,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,1,0,0
IMPLICIT-88B8E7E37A33D533,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-88BEE75E208A14CF,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-88D23EB768AB2D6A,ALGORITHM_OR_WORKFLOW,M1,E0,KEEP_AS_ALGORITHM,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,1,0,0
IMPLICIT-88D7E6316D5F3876,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-88F0CEBCF9A0F4D9,ALGORITHM_OR_WORKFLOW,M2,E0,KEEP_AS_ALGORITHM,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,1,0,0
IMPLICIT-88F606AED2D7083E,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-88F6EC9F41DB5A4E,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-8907737701D3680A,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-891514534F95A775,ALGORITHM_OR_WORKFLOW,M2,E0,KEEP_AS_ALGORITHM,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,1,0,0
IMPLICIT-892936562B7BCEAE,ALGORITHM_OR_WORKFLOW,M1,E0,KEEP_AS_ALGORITHM,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,1,0,0
IMPLICIT-89301DF6135136E6,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-89465BA49F6CA4D7,ALGORITHM_OR_WORKFLOW,M1,E0,KEEP_AS_ALGORITHM,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,1,0,0
IMPLICIT-894B5222126A8CED,ALGORITHM_OR_WORKFLOW,M1,E0,KEEP_AS_ALGORITHM,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,1,0,0
IMPLICIT-896C9F2390BEFC5C,ALGORITHM_OR_WORKFLOW,M2,E0,KEEP_AS_ALGORITHM,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,1,0,0
IMPLICIT-89711BEEA6509B3F,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-8974FA6E520F70D3,ALGORITHM_OR_WORKFLOW,M2,E0,KEEP_AS_ALGORITHM,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,1,0,0
IMPLICIT-8977C8BC99BAF678,ALGORITHM_OR_WORKFLOW,M2,E0,KEEP_AS_ALGORITHM,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,1,0,0
IMPLICIT-89792CFA5A3D656D,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-89853AEF150F6DBC,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-89A55C09674138A5,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-89B7EA317BAAB620,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-89B948BE7955B64F,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-89CB58FD935A42BA,ALGORITHM_OR_WORKFLOW,M1,E0,KEEP_AS_ALGORITHM,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,1,0,0
IMPLICIT-89D7D84E7E2F5735,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-89F9D45957E25CDF,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-8A264819D2973940,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-8A3AD44E12EF5194,ALGORITHM_OR_WORKFLOW,M1,E0,KEEP_AS_ALGORITHM,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,1,0,0
IMPLICIT-8A702F81EBF947CC,ALGORITHM_OR_WORKFLOW,M1,E0,KEEP_AS_ALGORITHM,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,1,0,0
IMPLICIT-8A763CCA00E7001F,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-8A899B7C5465AD25,ALGORITHM_OR_WORKFLOW,M1,E0,KEEP_AS_ALGORITHM,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,1,0,0
IMPLICIT-8A922E17D008CF5B,ALGORITHM_OR_WORKFLOW,M1,E0,KEEP_AS_ALGORITHM,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,1,0,0
IMPLICIT-8AA8ED1AAD418F8D,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-8AB4D16F844D3524,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-8ABDCB7A0DA5B1BC,ALGORITHM_OR_WORKFLOW,M1,E0,KEEP_AS_ALGORITHM,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,1,0,0
IMPLICIT-8ACA24D7F7900737,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-8ADB5DC93A5534DA,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-8AE5AA6E8B8093AB,ALGORITHM_OR_WORKFLOW,M1,E0,KEEP_AS_ALGORITHM,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,1,0,0
IMPLICIT-8AEE605AE73E39B9,ALGORITHM_OR_WORKFLOW,M2,E0,KEEP_AS_ALGORITHM,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,1,0,0
IMPLICIT-8B276E59496AA2F7,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-8B3D55D8D587C654,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-8B42947FF638E47E,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-8B571055EE4FA9A4,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-8B5D4E3DE7F0E7FB,ALGORITHM_OR_WORKFLOW,M2,E0,KEEP_AS_ALGORITHM,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,1,0,0
IMPLICIT-8B6B44C9AB27437B,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-8B8274A72DE9696A,ALGORITHM_OR_WORKFLOW,M1,E0,KEEP_AS_ALGORITHM,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,1,0,0
IMPLICIT-8B8708C4C881F745,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-8B918818EC5CC94D,ALGORITHM_OR_WORKFLOW,M1,E0,KEEP_AS_ALGORITHM,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,1,0,0
IMPLICIT-8B93728CD1441675,ALGORITHM_OR_WORKFLOW,M2,E0,KEEP_AS_ALGORITHM,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,1,0,0
IMPLICIT-8B96FD75B2AE5FA8,ALGORITHM_OR_WORKFLOW,M2,E0,KEEP_AS_ALGORITHM,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,1,0,0
IMPLICIT-8B982D31F6010C8E,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-8B9998766863897C,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-8BA3E44F1B5131F2,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-8BBAEB21F54FB1A8,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-8BBFFADD68D503F8,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-8BC068F362EB917A,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-8BCB345027CD595B,ALGORITHM_OR_WORKFLOW,M2,E0,KEEP_AS_ALGORITHM,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,1,0,0
IMPLICIT-8BD41FC93BDF3037,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-8BD967FBCA82350C,ALGORITHM_OR_WORKFLOW,M1,E0,KEEP_AS_ALGORITHM,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,1,0,0
IMPLICIT-8BF311E802C0D220,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-8BF4895B1AF72542,ALGORITHM_OR_WORKFLOW,M1,E0,KEEP_AS_ALGORITHM,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,1,0,0
IMPLICIT-8C3478CC2A27F9DD,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-8C45A8A2835FDF45,ALGORITHM_OR_WORKFLOW,M1,E0,KEEP_AS_ALGORITHM,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,1,0,0
IMPLICIT-8C6C70BDD2D63796,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-8C7544926087148B,ALGORITHM_OR_WORKFLOW,M1,E0,KEEP_AS_ALGORITHM,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,1,0,0
IMPLICIT-8C79F54F4AEB8770,ALGORITHM_OR_WORKFLOW,M1,E0,KEEP_AS_ALGORITHM,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,1,0,0
IMPLICIT-8C85F8B48052AE82,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-8C939B1E39B6F5E5,ALGORITHM_OR_WORKFLOW,M2,E0,KEEP_AS_ALGORITHM,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,1,0,0
IMPLICIT-8C93A196DE60DAE9,ALGORITHM_OR_WORKFLOW,M1,E0,KEEP_AS_ALGORITHM,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,1,0,0
IMPLICIT-8CAC6292A2331B56,ALGORITHM_OR_WORKFLOW,M2,E0,KEEP_AS_ALGORITHM,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,1,0,0
IMPLICIT-8CBE574906BA6DFE,ALGORITHM_OR_WORKFLOW,M2,E0,KEEP_AS_ALGORITHM,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,1,0,0
IMPLICIT-8CCB82F39D100044,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-8CD871AF264FC56C,ALGORITHM_OR_WORKFLOW,M1,E0,KEEP_AS_ALGORITHM,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,1,0,0
IMPLICIT-8CD8A9CB1318169B,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-8CDF0C7E9DDA9EA0,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-8CDF2420D8AE5D36,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-8D08E144751EFF5D,ALGORITHM_OR_WORKFLOW,M2,E0,KEEP_AS_ALGORITHM,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,1,0,0
IMPLICIT-8D1469B19706FF64,ALGORITHM_OR_WORKFLOW,M1,E0,KEEP_AS_ALGORITHM,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,1,0,0
IMPLICIT-8D17ACA5248F6771,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-8D306137C395643B,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-8D3D6A5F3B5FC524,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-8D3EDF515A60B33E,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-8D40BA061B261B4D,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-8D4D01FD367E7F51,ALGORITHM_OR_WORKFLOW,M1,E0,KEEP_AS_ALGORITHM,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,1,0,0
IMPLICIT-8D5561E1CFFD7B8E,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-8D70A958B15DB468,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-8D7C1CCFDA3015F6,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-8D9D7A1217F401E7,ALGORITHM_OR_WORKFLOW,M1,E0,KEEP_AS_ALGORITHM,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,1,0,0
IMPLICIT-8DAC650ECFCD0343,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-8DC205D936F1B2FE,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-8DCB7D884234C9A2,ALGORITHM_OR_WORKFLOW,M2,E0,KEEP_AS_ALGORITHM,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,1,0,0
IMPLICIT-8DD208EB164612A0,ALGORITHM_OR_WORKFLOW,M1,E0,KEEP_AS_ALGORITHM,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,1,0,0
IMPLICIT-8DEFCB279435DB6A,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-8DF150DFB665F809,ALGORITHM_OR_WORKFLOW,M1,E0,KEEP_AS_ALGORITHM,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,1,0,0
IMPLICIT-8E0883A5F445FEAD,ALGORITHM_OR_WORKFLOW,M2,E0,KEEP_AS_ALGORITHM,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,1,0,0
IMPLICIT-8E0A5E985CB7AB59,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
