id,title,current_path,current_status,formal_layer,source_kind,object_type,provenance_status,first_known_date,first_known_file,first_known_commit_or_pr,source_note_paths,source_case_ids,intermediate_reports,authoring_agent_or_source,original_natural_language_claim,original_expression,later_rewrites,conflicts,missing_sources,audit_priority,type_issue,counterexample_flag,recommend_non_function,notes
D337,缓冲部分重建效率函数,统一函数总表/0373-D337-缓冲部分重建效率函数.md,formal_existing,D,formal_table,FUNCTION,DIRECT_SOURCE_FOUND,2026-07-11,0373-D337-缓冲部分重建效率函数.md,c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/我的笔记/统一函数总表/0373-D337-缓冲部分重建效率函数.md,,,repo_formalization,"M10的缓冲从C₁到C₂的效率η∝(C₂-C₁)/(C_max-C₁)·ḡ·β。离C_max越近每单位重建越难。改革初期见效快（缓冲从0到C₁容易），后期见效慢——""容易的先做完""有数学根源。 **扩展注释 / Extended Annotation**",F_{D337},contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,,NORMAL,True,True,True,prose_as_formula
D338,阶段2宽度-温度函数,统一函数总表/0374-D338-阶段2宽度-温度函数.md,formal_existing,D,formal_table,FUNCTION,DIRECT_SOURCE_FOUND,2026-07-11,0374-D338-阶段2宽度-温度函数.md,c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/我的笔记/统一函数总表/0374-D338-阶段2宽度-温度函数.md,,,repo_formalization,"M11的w₂随T_eff升高而展宽：w₂(T)∝w₂(0)·(1+kT_eff/Φ_min)。高温使阶段边界模糊→缓冲期延长，但缓冲质量降低→更宽但更薄的缓冲。社会""流动性高""→改革窗口更宽但缓冲更弱→看似灵活实则脆弱。 **扩展注释 / Extended Annotation**",F_{D338},contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,,NORMAL,True,True,True,prose_as_formula
D339,僵尸态救援函数,统一函数总表/0375-D339-僵尸态救援函数.md,formal_existing,D,formal_table,FUNCTION,DIRECT_SOURCE_FOUND,2026-07-11,0375-D339-僵尸态救援函数.md,c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/我的笔记/统一函数总表/0375-D339-僵尸态救援函数.md,,,repo_formalization,M12的僵尸态外部救援最小力度F_rescue∝n·(g_critical-g_eff)²。n越大需要救援力度越大。但F_rescue存在上限F_max∝n·ḡ——超过此力度干预本身造成新伤害（D312噪声放大）。F_rescue>F_max时僵尸态不可救——组织太大且g_eff太低时，任何干预要么不够要么造成附带损伤。 **扩展注释 / Extended Annotation**,F_{D339},contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,,NORMAL,True,True,True,prose_as_formula
D34,充分条件三层函数,统一函数总表/0083-D34-充分条件三层函数.md,formal_existing,D,formal_table,FUNCTION,DIRECT_SOURCE_FOUND,2026-07-11,0083-D34-充分条件三层函数.md,c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/我的笔记/getnote-notes/点火/2026-06-12_1912611020661210864_点火｜函数_D34.md,C-0001;C-0163,,repo_formalization,点火充要条件，五因子乘法。 **扩展注释 / Extended Annotation**,F_{D34},contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,,NORMAL,True,True,True,prose_as_formula
D340,正反馈饱和后振荡函数,统一函数总表/0376-D340-正反馈饱和后振荡函数.md,formal_existing,D,formal_table,FUNCTION,DIRECT_SOURCE_FOUND,2026-07-11,0376-D340-正反馈饱和后振荡函数.md,c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/我的笔记/统一函数总表/0376-D340-正反馈饱和后振荡函数.md,,,repo_formalization,M13的K^k饱和后p_max在稳态附近振荡，振幅∝√(p_min·p_ss)/n，频率∝ḡ。K越大稳态越低但振荡越剧烈——强正反馈的精度和抖动之间的权衡。n大时振幅小→大系统饱和后平稳，n小时大幅波动。 **扩展注释 / Extended Annotation**,F_{D340},contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,,NORMAL,True,True,True,prose_as_formula
D341,共存震荡阻尼函数,统一函数总表/0377-D341-共存震荡阻尼函数.md,formal_existing,D,formal_table,FUNCTION,DIRECT_SOURCE_FOUND,2026-07-11,0377-D341-共存震荡阻尼函数.md,c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/我的笔记/统一函数总表/0377-D341-共存震荡阻尼函数.md,,,repo_formalization,M14的共存震荡阻尼∝|K_benign-α_exclusion|——偏离临界越远阻尼越大。临界处阻尼为零→持续震荡不衰减，每次震荡有随机偏移，最终随机漂移到良性或恶性方向。改革力量和保守力量势均力敌时最不稳定——不是静止而是持续震荡。 **扩展注释 / Extended Annotation**,F_{D341},contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,,NORMAL,True,True,True,prose_as_formula
D342,ΔΦ时间累积函数,统一函数总表/0378-D342-ΔΦ时间累积函数.md,formal_existing,D,formal_table,FUNCTION,DIRECT_SOURCE_FOUND,2026-07-11,0378-D342-ΔΦ时间累积函数.md,c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/我的笔记/统一函数总表/0378-D342-ΔΦ时间累积函数.md,,,repo_formalization,"M1的多轮ΔΦ叠加：容斥凸性([D266](docs/zh/functions/items/D266.md))使正ΔΦ权重>负ΔΦ权重，即使正负抵消均值零，累积效果仍为正。E[ΣΔΦᵢ] = ΣE[ΔΦᵢ] + ΣVar(ΔΦᵢ)/2 > ΣE[ΔΦᵢ]。容斥凸性使波动本身产生正向漂移——""折腾""本身就有害，不管方向。D266的动态版本。 **扩展注释 / Extended Annotation**",F_{D342},contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,,NORMAL,True,True,True,prose_as_formula
D343,极小点消失遗迹函数,统一函数总表/0379-D343-极小点消失遗迹函数.md,formal_existing,D,formal_table,FUNCTION,DIRECT_SOURCE_FOUND,2026-07-11,0379-D343-极小点消失遗迹函数.md,c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/我的笔记/统一函数总表/0379-D343-极小点消失遗迹函数.md,,,repo_formalization,"M2的极小点消失后Φ(μ)保留拐点。系统经过拐点时速度减慢（dμ/dt∝1/|d²Φ/dμ²|，拐点处极小）。""曾经的稳定状态""消失后，系统经过该位置时仍会短暂减速——旧秩序的""幽灵""效应。 **扩展注释 / Extended Annotation**",F_{D343},contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,,NORMAL,True,True,True,prose_as_formula
D344,容斥关联动态函数,统一函数总表/0380-D344-容斥关联动态函数.md,formal_existing,D,formal_table,FUNCTION,DIRECT_SOURCE_FOUND,2026-07-11,0380-D344-容斥关联动态函数.md,c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/我的笔记/统一函数总表/0380-D344-容斥关联动态函数.md,,,repo_formalization,M3的容斥关联从局部到全局的演化：关联范围∝max(pᵢ)/p̄。早期只有相邻门控面关联（局部），后期所有高p门控面关联（全局）。p_max/p̄超过阈值时容斥从局部问题变成全局问题——D328的动态版本。 **扩展注释 / Extended Annotation**,F_{D344},contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,,NORMAL,True,True,True,prose_as_formula
D345,p*涨落-噪声耦合函数,统一函数总表/0381-D345-p-涨落-噪声耦合函数.md,formal_existing,D,formal_table,FUNCTION,DIRECT_SOURCE_FOUND,2026-07-11,0381-D345-p-涨落-噪声耦合函数.md,c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/我的笔记/统一函数总表/0381-D345-p-涨落-噪声耦合函数.md,,,repo_formalization,M4的p*涨落被M13正反馈放大：δp*_amplified = δp*·K^k/(1+(K^k-1)·p_min/p*)。K>1时竞争阈值不确定→系统在容斥主导和耦合主导之间随机切换。正反馈使容斥-耦合竞争的随机性放大——即使参数在耦合主导区也可能因涨落被踢进容斥主导区。 **扩展注释 / Extended Annotation**,F_{D345},contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,,NORMAL,True,True,True,prose_as_formula
D346,容斥主导区内部结构函数,统一函数总表/0382-D346-容斥主导区内部结构函数.md,formal_existing,D,formal_table,FUNCTION,DIRECT_SOURCE_FOUND,2026-07-11,0382-D346-容斥主导区内部结构函数.md,c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/我的笔记/统一函数总表/0382-D346-容斥主导区内部结构函数.md,,,repo_formalization,M5的容斥主导区有子结构：弱容斥主导（容斥占比50-70%，还有部分缓冲）vs强容斥主导（占比>90%，缓冲完全无效）。弱→强渐变，但D288有限时间崩溃在强容斥区加速。干预在弱容斥主导区还有可能，强容斥主导区无望。 **扩展注释 / Extended Annotation**,F_{D346},contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,,NORMAL,True,True,True,prose_as_formula
D347,维度回复非线性函数,统一函数总表/0383-D347-维度回复非线性函数.md,formal_existing,D,formal_table,FUNCTION,DIRECT_SOURCE_FOUND,2026-07-11,0383-D347-维度回复非线性函数.md,c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/我的笔记/统一函数总表/0383-D347-维度回复非线性函数.md,,,repo_formalization,M6的d_eff偏离4较大时回复力非线性：F_restore∝-k·δ·(1+δ²/δ_c²)。δ>δ_c时回复力减弱——偏离太远弹不回来。δ_c∝1/√(Σαᵢ²/(1-pᵢ)²)——门控面越均匀线性区越宽，越不均匀越窄。不均匀系统的d=4稳定性是脆弱的——小扰动能弹回来，大扰动弹不回来。 **扩展注释 / Extended Annotation**,F_{D347},contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,,NORMAL,True,True,True,prose_as_formula
D348,容斥加速-时间权重联合函数,统一函数总表/0384-D348-容斥加速-时间权重联合函数.md,formal_existing,D,formal_table,FUNCTION,DIRECT_SOURCE_FOUND,2026-07-11,0384-D348-容斥加速-时间权重联合函数.md,c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/我的笔记/统一函数总表/0384-D348-容斥加速-时间权重联合函数.md,,,repo_formalization,"M7的容斥加速使D316转折点提前：无加速时Σpᵢ≈0.5容斥主导，有加速时转折提前到Σpᵢ≈0.5/(1+a_excl·τ)。加速越强转折越早——""突然变坏""来得更早。a_excl∝n²使高n系统转折大幅提前——复杂系统不仅""变坏更快""而且""变坏更早""。双重加速：更早+更快。 **扩展注释 / Extended Annotation**",F_{D348},contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,,NORMAL,True,True,True,prose_as_formula
D349,过分散相图函数,统一函数总表/0385-D349-过分散相图函数.md,formal_existing,D,formal_table,FUNCTION,DIRECT_SOURCE_FOUND,2026-07-11,0385-D349-过分散相图函数.md,c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/我的笔记/统一函数总表/0385-D349-过分散相图函数.md,,,repo_formalization,"M8的σ>σ_opt时系统进入""维度饥渴""状态——需要更多维度补偿分散度但d不能无限增长。维度饥渴的结局：要么外部增加d（学习/改革），要么内部崩溃（Φ持续增长）。社会分化过度需要更多元化但做不到→僵局。 **扩展注释 / Extended Annotation**",F_{D349},contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,,NORMAL,True,True,True,prose_as_formula
D35,乘法对称变换展开函数 / multiplicative symmetry transform展开函数,统一函数总表/0084-D35-乘法对称变换展开函数.md,formal_existing,D,formal_table,FUNCTION,DIRECT_SOURCE_FOUND,2026-07-11,0084-D35-乘法对称变换展开函数.md,c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/我的笔记/getnote-notes/点火/2026-06-12_1912611022809218800_点火｜函数_D35.md,C-0117,,repo_formalization,乘法对称变换展开。 **扩展注释 / Extended Annotation**,F_{D35},contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,,NORMAL,True,True,True,prose_as_formula
D350,阶段过渡不可逆标记函数,统一函数总表/0386-D350-阶段过渡不可逆标记函数.md,formal_existing,D,formal_table,FUNCTION,DIRECT_SOURCE_FOUND,2026-07-11,0386-D350-阶段过渡不可逆标记函数.md,c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/我的笔记/统一函数总表/0386-D350-阶段过渡不可逆标记函数.md,,,repo_formalization,M9的阶段2→3后能否退回取决于C_consumed/C_max > η_irreversible ≈ 1-1/n。n大时η接近1（大系统有回旋余地），n小时η小（小系统缓冲薄）。但D323重建时间∝n²使大系统理论可逆但实际重建太慢——理论可逆与实际可逆的差距随n²增长。 **扩展注释 / Extended Annotation**,F_{D350},contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,,NORMAL,True,True,True,prose_as_formula
D351,缓冲关联结构函数,统一函数总表/0387-D351-缓冲关联结构函数.md,formal_existing,D,formal_table,FUNCTION,DIRECT_SOURCE_FOUND,2026-07-11,0387-D351-缓冲关联结构函数.md,c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/我的笔记/getnote-notes/_categorized_by_tag/untagged/2026-06-24_1913738453873460192_D层函数Y1元抽象验证报告（第26组：D351-D370）.md,,,repo_formalization,原文把 D351 写成 `溢出系数 ∝ ḡ`，说明耦合越强，缓冲越容易从高 p 门控面溢出到低 p 门控面。 **扩展注释 / Extended Annotation**,F_{D351},contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,,HIGH,True,True,True,prose_as_formula
D352,阶段2宽度-共振频率函数,统一函数总表/0388-D352-阶段2宽度-共振频率函数.md,formal_existing,D,formal_table,FUNCTION,DIRECT_SOURCE_FOUND,2026-07-11,0388-D352-阶段2宽度-共振频率函数.md,c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/我的笔记/统一函数总表/0388-D352-阶段2宽度-共振频率函数.md,,,repo_formalization,"M11的w₂决定共振频率ω_resonance∝1/w₂。窄缓冲区→高频共振。w₂缩窄（[D324](docs/zh/functions/items/D324.md) n增大）使系统从""怕低频共振""变成""怕高频共振""——复杂系统的脆弱频率随复杂度上移。 **扩展注释 / Extended Annotation**",F_{D352},contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,,NORMAL,True,True,True,prose_as_formula
D353,僵尸态传染函数,统一函数总表/0389-D353-僵尸态传染函数.md,formal_existing,D,formal_table,FUNCTION,DIRECT_SOURCE_FOUND,2026-07-11,0389-D353-僵尸态传染函数.md,c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/我的笔记/统一函数总表/0389-D353-僵尸态传染函数.md,,,repo_formalization,M12的子系统僵尸化通过g_eff耦合传染：传染速度∝ḡ/n。临界条件：僵尸化子系统数>n/2时总g_eff<g_critical→全局僵尸化。组织超过一半部门僵尸化后全局不可逆——D339的传染版本。 **扩展注释 / Extended Annotation**,F_{D353},contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,,NORMAL,True,True,True,prose_as_formula
D354,正反馈延迟函数,统一函数总表/0390-D354-正反馈延迟函数.md,formal_existing,D,formal_table,FUNCTION,DIRECT_SOURCE_FOUND,2026-07-11,0390-D354-正反馈延迟函数.md,c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/我的笔记/统一函数总表/0390-D354-正反馈延迟函数.md,,,repo_formalization,M13的正反馈有延迟τ_delay时，频率ω=π/τ_delay处正反馈变负反馈。延迟足够大时系统自激振荡。自激振荡条件：K·τ_delay>1。政策反馈延迟过大时本意正反馈的改革变成振荡——每次纠偏都矫枉过正→来回摆。 **扩展注释 / Extended Annotation**,F_{D354},contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,,NORMAL,True,True,True,prose_as_formula
D355,共存震荡分支函数,统一函数总表/0391-D355-共存震荡分支函数.md,formal_existing,D,formal_table,FUNCTION,DIRECT_SOURCE_FOUND,2026-07-11,0391-D355-共存震荡分支函数.md,c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/我的笔记/统一函数总表/0391-D355-共存震荡分支函数.md,,,repo_formalization,M14的共存震荡中随机偏移δK∝√(kT_eff)·T_osc。偏移累积为随机游走，最终方向由累积符号决定。预期决定时间T_decision∝(ΔK/δK)²·T_osc——初始偏置越大决定越快，ΔK≈0时可能长期震荡。改革派和保守派差距越小僵局持续越久——随机游走到达边界的时间。 **扩展注释 / Extended Annotation**,F_{D355},contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,,NORMAL,True,True,True,prose_as_formula
D356,ΔΦ时空关联函数,统一函数总表/0392-D356-ΔΦ时空关联函数.md,formal_existing,D,formal_table,FUNCTION,DIRECT_SOURCE_FOUND,2026-07-11,0392-D356-ΔΦ时空关联函数.md,c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/我的笔记/统一函数总表/0392-D356-ΔΦ时空关联函数.md,,,repo_formalization,"M1的不同门控面ΔΦ的时间交叉相关∝pᵢpⱼ·e^{-τ/τ_relax}。容斥项使高p门控面之间有正交叉相关。一个门控面恶化预测其他门控面随后恶化——""坏消息成群来""的数学根源不是运气差而是容斥交叉相关。 **扩展注释 / Extended Annotation**",F_{D356},contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,,NORMAL,True,True,True,prose_as_formula
D357,极小点复活函数,统一函数总表/0393-D357-极小点复活函数.md,formal_existing,D,formal_table,FUNCTION,DIRECT_SOURCE_FOUND,2026-07-11,0393-D357-极小点复活函数.md,c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/我的笔记/统一函数总表/0393-D357-极小点复活函数.md,,,repo_formalization,"M2的拐点重新变成极小点需要至少一个pᵢ下降使容斥项减小。复活需要的pᵢ下降量Δp_rescue∝Φ(拐点)/n。极小点复活比维持极小点困难得多——D264良性循环启动阈值的几何版本。旧秩序""复兴""需要比维持旧秩序更大的努力——复兴不是恢复而是重建。 **扩展注释 / Extended Annotation**",F_{D357},contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,,NORMAL,True,True,True,prose_as_formula
D358,容斥关联对称性破缺函数,统一函数总表/0394-D358-容斥关联对称性破缺函数.md,formal_existing,D,formal_table,FUNCTION,DIRECT_SOURCE_FOUND,2026-07-11,0394-D358-容斥关联对称性破缺函数.md,c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/我的笔记/统一函数总表/0394-D358-容斥关联对称性破缺函数.md,,,repo_formalization,"M3的(i,j)和(j,i)在pᵢ≠pⱼ时贡献不同：低p门控面受高p门控面影响大，高p受低p影响小。容斥关联的不对称性是阶层固化的数学机制之一——弱者受强者的容斥影响远大于强者受弱者。 **扩展注释 / Extended Annotation**",F_{D358},contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,,NORMAL,True,True,True,prose_as_formula
D359,p*放大涨落-有限n联合函数,统一函数总表/0395-D359-p-放大涨落-有限n联合函数.md,formal_existing,D,formal_table,FUNCTION,DIRECT_SOURCE_FOUND,2026-07-11,0395-D359-p-放大涨落-有限n联合函数.md,c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/我的笔记/统一函数总表/0395-D359-p-放大涨落-有限n联合函数.md,,,repo_formalization,M4的p*放大涨落对有限n系统：K^k>√n时放大后涨落超过p*→竞争结果完全随机。临界K_c=√n。n越大临界K越大（大系统更耐受正反馈放大），但一旦超过临界崩溃更彻底。小系统先乱但乱得有限，大系统后乱但乱得致命。 **扩展注释 / Extended Annotation**,F_{D359},contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,,NORMAL,True,True,True,prose_as_formula
D36,逆Weibull寿命验证函数,统一函数总表/0085-D36-逆Weibull寿命验证函数.md,formal_existing,D,formal_table,FUNCTION,DIRECT_SOURCE_FOUND,2026-07-11,0085-D36-逆Weibull寿命验证函数.md,c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/我的笔记/getnote-notes/点火/2026-06-12_1912611034619854576_点火｜函数_D36.md,C-0003;C-0118;C-0277,,repo_formalization,逆Weibull寿命验证，系统β值由基础β和锁定强度决定。 **扩展注释 / Extended Annotation**,F_{D36},contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,,HIGH,True,True,True,prose_as_formula
D360,弱容斥-不可逆边界函数,统一函数总表/0396-D360-弱容斥-不可逆边界函数.md,formal_existing,D,formal_table,FUNCTION,DIRECT_SOURCE_FOUND,2026-07-11,0396-D360-弱容斥-不可逆边界函数.md,c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/我的笔记/统一函数总表/0396-D360-弱容斥-不可逆边界函数.md,,,repo_formalization,"M5的弱容斥主导区是否在不可逆线之前取决于n。n小时弱容斥=不可逆（无窗口），n大时有""容斥主导但还可逆""窗口，宽度∝(√n-1)/n∝[D310](docs/zh/functions/items/D310.md)。大系统有""容斥主导但还有救""的窗口，小系统没有。 **扩展注释 / Extended Annotation**",F_{D360},contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,,NORMAL,True,True,True,prose_as_formula
D361,维度回复非线性-阻尼联合函数,统一函数总表/0397-D361-维度回复非线性-阻尼联合函数.md,formal_existing,D,formal_table,FUNCTION,DIRECT_SOURCE_FOUND,2026-07-11,0397-D361-维度回复非线性-阻尼联合函数.md,c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/我的笔记/统一函数总表/0397-D361-维度回复非线性-阻尼联合函数.md,,,repo_formalization,"M6的大偏离使阻尼也非线性：γ_eff = γ₀·(1-δ²/δ_c²)。δ→δ_c时γ_eff→0→振荡加剧→偏离更大→正反馈。δ_c是维度回复的""不归点""——与D295 p_max不可逆点同构。 **扩展注释 / Extended Annotation**",F_{D361},contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,,HIGH,True,True,True,prose_as_formula
D362,容斥加速-波动累积联合函数,统一函数总表/0398-D362-容斥加速-波动累积联合函数.md,formal_existing,D,formal_table,FUNCTION,DIRECT_SOURCE_FOUND,2026-07-11,0398-D362-容斥加速-波动累积联合函数.md,c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/我的笔记/统一函数总表/0398-D362-容斥加速-波动累积联合函数.md,,,repo_formalization,"M7的容斥加速放大D342波动累积：E[ΣΔΦ]_accelerated = ΣE[ΔΦᵢ] + ΣVar(ΔΦᵢ)·(1+a_excl·τ)/2。容斥加速不只加速均值增长还加速波动累积——""折腾更有害""在加速环境下被放大。 **扩展注释 / Extended Annotation**",F_{D362},contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,,HIGH,True,True,True,prose_as_formula
D363,维度饥渴感知函数,统一函数总表/0399-D363-维度饥渴感知函数.md,formal_existing,D,formal_table,FUNCTION,DIRECT_SOURCE_FOUND,2026-07-11,0399-D363-维度饥渴感知函数.md,c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/我的笔记/统一函数总表/0399-D363-维度饥渴感知函数.md,,,repo_formalization,M8的维度饥渴感知信号：超额Φ增长率Δ(dΦ/dt)∝(σ-σ_opt)²·ḡ。感知到饥渴到响应之间有延迟τ_σ∝n/ḡ。大系统感知慢响应也慢→维度饥渴持续时间∝n²/ḡ²。 **扩展注释 / Extended Annotation**,F_{D363},contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,,HIGH,True,True,True,prose_as_formula
D364,实际不可逆判据函数,统一函数总表/0400-D364-实际不可逆判据函数.md,formal_existing,D,formal_table,FUNCTION,DIRECT_SOURCE_FOUND,2026-07-11,0400-D364-实际不可逆判据函数.md,c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/我的笔记/统一函数总表/0400-D364-实际不可逆判据函数.md,,,repo_formalization,M9的实际不可逆=理论可逆但重建时间超过剩余寿命：τ_rebuild > T_remaining。条件：n²·p̄/β > 1/(Σαᵢ)——n大p̄高β低时几乎必然实际不可逆。大系统高负担弱改革的组合=实际不可逆。 **扩展注释 / Extended Annotation**,F_{D364},contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,,HIGH,True,True,True,prose_as_formula
D365,缓冲溢出方向函数,统一函数总表/0401-D365-缓冲溢出方向函数.md,formal_existing,D,formal_table,FUNCTION,DIRECT_SOURCE_FOUND,2026-07-11,0401-D365-缓冲溢出方向函数.md,c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/我的笔记/统一函数总表/0401-D365-缓冲溢出方向函数.md,,,repo_formalization,"M10的缓冲消耗溢出方向不对称：高p→低p方向溢出强，反向弱∝1/p_max。核心部门出问题冲击全局，边缘部门影响有限——组织""核心-边缘""不对称性的数学根源。 **扩展注释 / Extended Annotation**",F_{D365},contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,,HIGH,True,True,True,prose_as_formula
D366,共振频率-消耗效率函数,统一函数总表/0402-D366-共振频率-消耗效率函数.md,formal_existing,D,formal_table,FUNCTION,DIRECT_SOURCE_FOUND,2026-07-11,0402-D366-共振频率-消耗效率函数.md,c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/我的笔记/统一函数总表/0402-D366-共振频率-消耗效率函数.md,,,repo_formalization,M11的高频共振消耗效率低于低频（表面消耗vs均匀消耗），但高频更难被缓冲过滤→穿透力强。快速冲击每次伤害不大但无法被缓冲挡住——慢性消耗比急性冲击更难防御。 **扩展注释 / Extended Annotation**,F_{D366},contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,,HIGH,True,True,True,prose_as_formula
D367,僵尸态传染免疫函数,统一函数总表/0403-D367-僵尸态传染免疫函数.md,formal_existing,D,formal_table,FUNCTION,DIRECT_SOURCE_FOUND,2026-07-11,0403-D367-僵尸态传染免疫函数.md,c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/我的笔记/统一函数总表/0403-D367-僵尸态传染免疫函数.md,,,repo_formalization,"M12的免疫裕度Δg_i = g_eff(i) - g_critical。Δg_i > δg_spread时免疫。但D351溢出使免疫子系统也被消耗→免疫不是永久的。组织中""健康部门""不能独善其身——溢出最终消耗免疫裕度。 **扩展注释 / Extended Annotation**",F_{D367},contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,,HIGH,True,True,True,prose_as_formula
D368,延迟-噪声频谱函数,统一函数总表/0404-D368-延迟-噪声频谱函数.md,formal_existing,D,formal_table,FUNCTION,DIRECT_SOURCE_FOUND,2026-07-11,0404-D368-延迟-噪声频谱函数.md,c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/我的笔记/统一函数总表/0404-D368-延迟-噪声频谱函数.md,,,repo_formalization,M13的延迟使噪声放大成为低通滤波：低频放大K倍，高频放大降至K/(1+ω²τ_delay²)。延迟过滤了高频噪声但代价是D354自激振荡风险。政策延迟使系统对长期趋势敏感但对短期波动不敏感——延迟不全是坏事。 **扩展注释 / Extended Annotation**,F_{D368},contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,,HIGH,True,True,True,prose_as_formula
D369,震荡阻尼-分支步长联合函数,统一函数总表/0405-D369-震荡阻尼-分支步长联合函数.md,formal_existing,D,formal_table,FUNCTION,DIRECT_SOURCE_FOUND,2026-07-11,0405-D369-震荡阻尼-分支步长联合函数.md,c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/我的笔记/统一函数总表/0405-D369-震荡阻尼-分支步长联合函数.md,,,repo_formalization,M14的阻尼影响步长：高阻尼→步长小→决定慢但方向确定；低阻尼→步长大→决定快但方向随机。T_decision∝|K_benign-α_exclusion|·T_osc。改革力量明显占优时方向确定但推进慢，势均力敌时推进快但方向不确定——速度和确定性的反比关系。 **扩展注释 / Extended Annotation**,F_{D369},contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,,HIGH,True,True,True,prose_as_formula
